CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AggregateRate,Year
537,France,Male,28.0,0,88963.31,2,1,1,189839.93,0,0.0,2023
794,Spain,Male,31.0,0,144880.34,2,0,1,175643.44,0,0.0,2023
732,France,Male,55.0,9,136576.02,1,0,1,3268.17,1,3.78,2023
552,Germany,Male,38.0,10,132271.12,2,1,1,46562.02,0,4.2,2023
607,Germany,Male,40.0,5,90594.55,1,0,1,181598.25,0,2.1,2023
482,France,Male,38.0,4,124976.19,1,1,0,35848.12,0,1.68,2023
588,Germany,Male,35.0,3,104356.38,1,1,0,94498.82,0,1.26,2023
583,France,Male,39.0,1,129299.28,2,1,0,73107.6,0,0.42,2023
738,Germany,Male,37.0,7,140950.92,2,1,0,195333.98,0,2.94,2023
744,Spain,Male,30.0,1,128065.12,1,1,0,121525.48,0,0.42,2023
781,France,Male,23.0,2,107433.48,1,1,0,173843.21,0,0.84,2023
699,France,Male,34.0,2,117468.67,1,1,0,185227.42,0,0.84,2023
587,France,Male,42.0,1,0.0,1,0,0,123006.91,0,0.42,2023
694,France,Male,40.0,9,0.0,2,1,0,40463.03,0,3.78,2023
692,Germany,Male,45.0,6,142084.04,4,1,0,188305.85,1,2.52,2023
788,France,Male,32.0,4,112079.58,1,0,0,89368.59,0,1.68,2023
526,Spain,Male,66.0,7,132044.6,2,1,1,158365.89,0,2.94,2023
752,France,Male,33.0,4,0.0,2,1,1,39570.78,0,1.68,2023
679,Spain,Male,42.0,2,0.0,1,1,1,168294.27,0,0.84,2023
754,Germany,Male,27.0,7,117578.35,2,0,1,87908.01,0,2.94,2023
679,France,Male,47.0,10,198546.1,2,1,0,191198.92,1,4.2,2023
600,Germany,Male,28.0,2,116623.31,1,0,1,59905.29,0,0.84,2023
645,Spain,Male,49.0,8,0.0,2,1,0,162012.6,0,3.36,2023
698,France,Male,36.0,6,0.0,2,0,1,19231.98,0,2.52,2023
508,Spain,Male,54.0,10,0.0,1,1,1,175749.36,0,4.2,2023
699,France,Male,32.0,3,0.0,2,1,1,170770.44,0,1.26,2023
569,France,Male,41.0,4,120243.49,1,1,0,163150.03,1,1.68,2023
765,France,Male,34.0,9,91835.16,1,0,0,138280.17,0,3.78,2023
544,Spain,Male,37.0,2,0.0,2,0,0,135067.02,0,0.84,2023
850,Spain,Male,38.0,7,115378.94,1,0,1,162087.82,0,2.94,2023
766,Germany,Male,30.0,4,127786.28,2,1,1,28879.3,0,1.68,2023
517,Germany,Male,53.0,0,109172.88,1,1,0,54676.1,1,0.0,2023
696,Germany,Male,43.0,4,114091.38,1,0,1,159888.1,0,1.68,2023
590,France,Male,32.0,9,0.0,2,1,0,138889.15,0,3.78,2023
721,France,Male,41.0,7,0.0,2,0,1,61018.85,0,2.94,2023
590,Spain,Male,29.0,10,0.0,1,1,1,51907.72,1,4.2,2023
850,France,Male,33.0,0,124781.67,1,0,1,33700.52,0,0.0,2023
612,Germany,Male,76.0,6,96166.88,1,1,1,191393.26,0,2.52,2023
598,France,Male,48.0,6,120682.53,1,1,0,30635.52,1,2.52,2023
796,Spain,Male,32.0,5,102773.15,2,0,1,117832.88,0,2.1,2023
579,Germany,Male,42.0,0,144386.32,1,1,1,22497.1,1,0.0,2023
599,Spain,Male,35.0,6,137102.65,1,0,0,76870.81,0,2.52,2023
773,Spain,Male,37.0,2,103195.2,2,1,0,178268.36,0,0.84,2023
526,France,Male,28.0,1,112070.44,1,0,1,126281.83,0,0.42,2023
470,France,Male,35.0,1,96473.59,1,0,0,5962.3,0,0.42,2023
805,Spain,Male,37.0,5,0.0,2,1,0,21928.81,0,2.1,2023
548,Germany,Male,49.0,9,108437.89,1,0,0,127022.87,1,3.78,2023
672,France,Male,37.0,5,153195.59,1,1,1,162763.01,0,2.1,2023
773,France,Male,45.0,8,96877.21,1,1,1,113950.51,0,3.36,2023
614,France,Male,44.0,6,0.0,2,0,1,104930.46,0,2.52,2023
586,Spain,Male,41.0,3,63873.56,1,1,0,83753.64,0,1.26,2023
655,Germany,Male,37.0,9,121342.24,1,1,1,180241.44,0,3.78,2023
705,Spain,Male,33.0,7,68423.89,1,1,1,64872.55,0,2.94,2023
850,France,Male,35.0,2,0.0,2,1,1,56991.66,0,0.84,2023
680,France,Male,27.0,3,0.0,1,1,0,32454.26,0,1.26,2023
597,France,Male,45.0,7,0.0,2,0,0,167756.45,0,2.94,2023
580,Germany,Male,35.0,10,136281.41,2,1,1,24799.47,0,4.2,2023
622,France,Male,59.0,5,119380.37,1,1,1,60429.43,0,2.1,2023
638,Germany,Male,62.0,4,108716.59,2,1,1,74241.09,0,1.68,2023
644,Spain,Male,28.0,0,0.0,2,1,0,119419.37,0,0.0,2023
708,Spain,Male,19.0,7,112615.86,1,1,1,4491.77,0,2.94,2023
757,France,Male,28.0,3,75381.15,1,1,1,199727.72,0,1.26,2023
525,Spain,Male,33.0,5,0.0,2,1,0,161002.29,0,2.1,2023
759,Spain,Male,38.0,1,0.0,2,1,0,20778.39,0,0.42,2023
548,Spain,Male,37.0,4,0.0,1,1,0,121763.68,0,1.68,2023
535,Spain,Male,48.0,9,109472.47,1,1,0,157358.43,1,3.78,2023
615,Spain,Male,59.0,4,155766.05,1,1,1,110275.17,0,1.68,2023
850,Germany,Male,38.0,7,101985.81,2,0,0,43801.27,0,2.94,2023
731,France,Male,30.0,7,0.0,2,0,1,143086.09,0,2.94,2023
714,France,Male,52.0,4,100755.66,1,1,1,186775.25,0,1.68,2023
698,Spain,Male,27.0,6,125427.37,2,0,0,27654.44,0,2.52,2023
769,Spain,Male,41.0,1,72509.91,1,1,0,25723.73,0,0.42,2023
850,Germany,Male,44.0,3,140393.65,2,0,1,186285.52,0,1.26,2023
487,Spain,Male,33.0,8,145729.71,1,1,0,41365.85,0,3.36,2023
686,France,Male,39.0,4,0.0,2,1,0,155023.93,0,1.68,2023
655,Spain,Male,37.0,8,163708.58,2,0,0,76259.23,0,3.36,2023
617,France,Male,34.0,1,61687.33,2,1,0,105965.25,0,0.42,2023
711,Spain,Male,32.0,5,0.0,2,1,1,147720.27,0,2.1,2023
597,Spain,Male,26.0,5,0.0,2,0,1,95159.13,0,2.1,2023
682,Spain,Male,46.0,4,0.0,1,1,1,4654.28,0,1.68,2023
775,France,Male,45.0,8,0.0,1,1,0,130376.68,0,3.36,2023
629,France,Male,31.0,6,0.0,2,1,0,93881.75,0,2.52,2023
684,France,Male,46.0,0,0.0,2,1,1,36376.97,0,0.0,2023
593,Germany,Male,69.0,2,187013.13,2,0,1,105898.69,0,0.84,2023
536,Spain,Male,40.0,9,0.0,2,1,1,11959.03,0,3.78,2023
592,Spain,Male,41.0,0,0.0,2,1,0,65906.07,0,0.0,2023
703,France,Male,44.0,6,98862.54,1,1,0,151516.7,0,2.52,2023
452,Germany,Male,52.0,1,98443.14,2,0,0,92033.98,0,0.42,2023
552,Spain,Male,42.0,4,0.0,2,0,0,195692.3,0,1.68,2023
768,France,Male,25.0,6,0.0,2,1,1,21215.67,0,2.52,2023
742,France,Male,31.0,4,105239.1,1,1,1,19700.24,0,1.68,2023
668,Germany,Male,56.0,9,110993.79,1,1,0,134396.64,1,3.78,2023
707,Spain,Male,44.0,3,0.0,2,1,1,135077.01,0,1.26,2023
754,Spain,Male,39.0,7,157691.98,2,1,0,133600.89,1,2.94,2023
544,Germany,Male,47.0,5,105245.21,1,0,0,99922.08,1,2.1,2023
718,Spain,Male,32.0,8,0.0,2,1,1,41399.33,0,3.36,2023
762,France,Male,31.0,7,117687.35,1,1,1,159344.43,0,2.94,2023
772,France,Male,23.0,2,0.0,2,1,0,18364.19,0,0.84,2023
502,France,Male,45.0,0,0.0,1,0,0,84663.21,0,0.0,2023
576,Spain,Male,52.0,2,100549.43,2,1,1,16644.16,0,0.84,2023
629,Spain,Male,35.0,4,174588.8,2,0,1,158420.14,0,1.68,2023
625,Spain,Male,52.0,8,121161.57,1,1,0,48988.28,0,3.36,2023
628,France,Male,45.0,9,0.0,2,1,1,96862.56,0,3.78,2023
504,France,Male,42.0,3,134936.97,2,0,0,135178.91,0,1.26,2023
609,Germany,Male,31.0,9,103837.75,1,1,1,150218.11,0,3.78,2023
526,France,Male,52.0,8,93590.47,1,0,1,21228.71,1,3.36,2023
725,Germany,Male,40.0,8,104149.66,1,1,0,62027.9,0,3.36,2023
519,Germany,Male,38.0,1,114141.64,1,1,1,60988.21,1,0.42,2023
482,Germany,Male,45.0,7,156353.46,1,1,0,72643.95,1,2.94,2023
535,Spain,Male,37.0,3,175534.78,2,1,1,9241.52,0,1.26,2023
771,France,Male,27.0,2,0.0,2,1,1,199527.34,0,0.84,2023
545,France,Male,26.0,7,0.0,2,0,1,156598.23,0,2.94,2023
601,Germany,Male,43.0,3,141859.12,2,1,1,111249.62,0,1.26,2023
712,Germany,Male,38.0,7,132767.66,2,1,1,59115.77,0,2.94,2023
600,Spain,Male,37.0,8,177657.35,1,1,1,77142.32,0,3.36,2023
642,Germany,Male,41.0,4,157777.58,1,1,0,67484.6,0,1.68,2023
575,Germany,Male,47.0,9,107915.94,2,1,1,63452.18,1,3.78,2023
532,Germany,Male,52.0,9,137755.76,1,1,0,163191.99,1,3.78,2023
796,France,Male,30.0,2,137262.71,2,1,0,62905.29,0,0.84,2023
833,Spain,Male,32.0,6,0.0,1,1,1,44323.22,1,2.52,2023
655,France,Male,28.0,10,0.0,2,0,1,126565.21,0,4.2,2023
736,Germany,Male,50.0,9,116309.01,1,1,0,185360.4,1,3.78,2023
762,Germany,Male,28.0,3,125155.83,2,1,1,106024.02,0,1.26,2023
703,Germany,Male,35.0,5,140691.08,2,1,0,167810.26,0,2.1,2023
507,France,Male,41.0,3,58820.32,2,1,1,138536.09,0,1.26,2023
593,France,Male,31.0,9,0.0,2,0,1,20492.16,0,3.78,2023
648,France,Male,23.0,9,168372.52,1,1,0,134676.72,0,3.78,2023
462,Germany,Male,34.0,1,94682.56,2,1,0,138478.2,0,0.42,2023
596,Spain,Male,36.0,2,0.0,2,0,1,125557.95,0,0.84,2023
494,France,Male,40.0,7,0.0,2,0,1,158071.69,0,2.94,2023
627,France,Male,73.0,0,146329.73,1,0,1,43615.67,0,0.0,2023
850,Spain,Male,37.0,2,0.0,2,1,0,119969.99,0,0.84,2023
490,France,Male,33.0,1,0.0,2,1,1,80792.83,0,0.42,2023
715,France,Male,40.0,7,0.0,1,1,1,141359.11,0,2.94,2023
679,France,Male,48.0,8,0.0,2,1,0,23344.94,0,3.36,2023
619,France,Male,44.0,3,116967.68,1,1,0,5075.17,1,1.26,2023
736,Spain,Male,32.0,7,0.0,1,0,1,79082.62,0,2.94,2023
819,France,Male,35.0,1,0.0,2,0,1,3385.04,0,0.42,2023
533,Germany,Male,43.0,4,80442.06,2,0,1,12537.42,0,1.68,2023
686,France,Male,60.0,9,0.0,3,1,1,75246.21,1,3.78,2023
497,Spain,Male,37.0,8,128650.11,2,1,1,163641.53,0,3.36,2023
477,France,Male,47.0,9,144900.58,1,1,0,61315.37,1,3.78,2023
572,France,Male,24.0,1,0.0,2,1,1,151460.84,0,0.42,2023
690,Germany,Male,31.0,2,137260.45,2,1,0,55387.28,0,0.84,2023
643,Spain,Male,34.0,6,0.0,2,1,1,116046.22,0,2.52,2023
632,Germany,Male,41.0,8,127205.32,4,1,0,93874.87,1,3.36,2023
550,France,Male,31.0,5,142200.19,2,1,1,122221.71,0,2.1,2023
759,France,Male,26.0,4,0.0,2,1,0,135394.62,0,1.68,2023
794,Spain,Male,33.0,8,0.0,2,0,0,91340.02,0,3.36,2023
549,France,Male,29.0,3,0.0,2,1,0,146090.38,0,1.26,2023
671,France,Male,31.0,0,116234.61,1,1,0,172096.08,0,0.0,2023
579,France,Male,38.0,8,0.0,2,0,0,91763.67,0,3.36,2023
748,France,Male,34.0,5,84009.47,1,1,1,137001.1,0,2.1,2023
710,Germany,Male,58.0,7,170113.0,2,0,1,10494.64,0,2.94,2023
773,France,Male,64.0,2,145578.28,1,0,1,186172.85,0,0.84,2023
657,Spain,Male,75.0,7,126273.95,1,0,1,91673.6,0,2.94,2023
542,France,Male,29.0,9,0.0,1,1,0,8342.35,0,3.78,2023
617,Spain,Male,61.0,3,113858.95,1,1,1,38129.22,0,1.26,2023
568,Germany,Male,43.0,5,87612.64,4,1,1,107155.4,1,2.1,2023
608,Germany,Male,26.0,1,106648.98,1,0,1,7063.6,0,0.42,2023
503,Spain,Male,31.0,4,0.0,2,1,1,21645.06,0,1.68,2023
731,Germany,Male,37.0,3,116880.53,1,0,0,172718.35,1,1.26,2023
579,Spain,Male,37.0,4,0.0,2,1,1,32246.63,0,1.68,2023
570,France,Male,39.0,10,129674.89,2,1,0,80552.36,0,4.2,2023
611,France,Male,53.0,3,83568.26,1,0,0,1235.49,0,1.26,2023
775,Spain,Male,48.0,4,178144.91,2,0,0,50168.41,1,1.68,2023
699,Germany,Male,36.0,6,147137.74,1,1,1,33687.9,0,2.52,2023
618,France,Male,37.0,5,0.0,1,0,1,178705.45,1,2.1,2023
704,France,Male,36.0,3,114370.41,1,0,1,66810.48,0,1.26,2023
714,Germany,Male,39.0,3,149887.49,2,1,0,63846.36,0,1.26,2023
592,France,Male,27.0,3,0.0,2,1,1,19645.65,0,1.26,2023
551,France,Male,43.0,7,0.0,2,1,0,178393.68,0,2.94,2023
698,France,Male,29.0,5,95167.55,1,1,1,152723.23,0,2.1,2023
573,Germany,Male,31.0,0,134644.19,1,1,1,70381.49,0,0.0,2023
612,France,Male,41.0,5,0.0,3,0,0,151256.22,0,2.1,2023
690,Spain,Male,49.0,8,116622.73,1,0,1,51011.29,0,3.36,2023
498,France,Male,33.0,1,198113.86,1,1,0,69664.35,0,0.42,2023
802,Spain,Male,51.0,7,0.0,1,0,1,40855.79,0,2.94,2023
644,France,Male,33.0,9,141234.98,1,1,0,95673.05,0,3.78,2023
714,France,Male,34.0,10,0.0,2,1,1,80234.14,0,4.2,2023
522,Spain,Male,30.0,3,0.0,2,1,0,145490.85,0,1.26,2023
590,Germany,Male,36.0,6,92340.69,2,1,1,174667.58,0,2.52,2023
458,Germany,Male,35.0,9,146780.52,2,1,1,3476.38,0,3.78,2023
553,Spain,Male,41.0,6,144974.55,1,1,1,19344.92,0,2.52,2023
479,France,Male,47.0,1,0.0,1,1,0,95270.83,0,0.42,2023
693,France,Male,31.0,2,0.0,2,1,1,107759.31,0,0.84,2023
707,Spain,Male,43.0,10,0.0,2,1,0,118368.2,0,4.2,2023
636,Spain,Male,37.0,1,115137.26,1,1,0,52484.01,0,0.42,2023
807,France,Male,33.0,10,101952.97,2,1,0,178153.65,0,4.2,2023
582,France,Male,31.0,2,0.0,2,1,1,33747.03,0,0.84,2023
694,France,Male,32.0,0,91956.49,1,1,1,59961.81,0,0.0,2023
777,France,Male,39.0,8,0.0,2,1,1,18613.52,0,3.36,2023
598,Germany,Male,32.0,9,123938.6,2,1,0,198894.42,0,3.78,2023
762,Germany,Male,46.0,6,123571.77,3,0,1,57014.17,1,2.52,2023
663,Germany,Male,42.0,5,90248.79,1,1,1,79169.73,0,2.1,2023
777,France,Male,36.0,7,0.0,1,1,0,106472.34,0,2.94,2023
592,France,Male,71.0,4,0.0,2,0,1,17013.54,0,1.68,2023
631,Germany,Male,48.0,1,106396.48,1,1,1,150661.42,1,0.42,2023
850,France,Male,34.0,2,72079.71,1,1,1,115767.93,0,0.84,2023
540,France,Male,37.0,6,0.0,2,1,0,141998.89,0,2.52,2023
674,Spain,Male,36.0,2,0.0,2,1,1,182787.17,0,0.84,2023
553,France,Male,38.0,3,99844.68,1,0,0,187915.7,0,1.26,2023
466,France,Male,26.0,3,156815.71,1,1,1,137476.09,0,1.26,2023
613,France,Male,47.0,6,146034.74,1,1,1,77146.14,0,2.52,2023
558,France,Male,27.0,1,152283.39,1,1,0,183271.15,0,0.42,2023
698,Germany,Male,52.0,8,96781.39,1,1,1,153373.71,0,3.36,2023
608,Germany,Male,33.0,1,102772.67,2,1,0,70705.58,0,0.42,2023
591,Spain,Male,39.0,8,0.0,2,0,0,42392.24,0,3.36,2023
633,France,Male,40.0,4,150578.0,1,0,1,34670.62,1,1.68,2023
590,France,Male,47.0,3,0.0,2,1,0,171774.5,0,1.26,2023
608,France,Male,42.0,10,163548.07,1,1,0,38866.85,0,4.2,2023
596,Germany,Male,32.0,3,96709.07,2,0,0,41788.37,0,1.26,2023
578,Germany,Male,37.0,1,135650.88,1,1,0,199428.19,0,0.42,2023
547,Germany,Male,55.0,4,111362.76,3,1,0,16922.28,1,1.68,2023
609,France,Male,37.0,1,39344.83,1,1,1,178291.89,1,0.42,2023
774,Germany,Male,36.0,9,130809.77,1,1,0,152290.28,0,3.78,2023
513,France,Male,44.0,1,63562.02,2,0,1,52629.73,1,0.42,2023
445,France,Male,37.0,3,0.0,2,1,1,180012.39,0,1.26,2023
690,Germany,Male,44.0,9,100368.63,2,0,0,35342.33,0,3.78,2023
850,France,Male,37.0,6,0.0,2,1,0,109291.22,0,2.52,2023
705,Germany,Male,48.0,9,114169.16,1,0,0,173273.2,1,3.78,2023
696,Spain,Male,24.0,9,0.0,1,0,0,10883.52,0,3.78,2023
747,France,Male,49.0,6,202904.64,1,1,1,17298.72,1,2.52,2023
743,Spain,Male,43.0,2,161807.18,2,0,1,93228.86,1,0.84,2023
532,Germany,Male,52.0,3,110791.97,1,1,0,148704.77,1,1.26,2023
491,Germany,Male,26.0,4,102251.14,1,1,1,145900.89,0,1.68,2023
850,France,Male,31.0,4,0.0,2,0,0,152298.28,0,1.68,2023
521,France,Male,22.0,5,0.0,2,1,1,99828.45,0,2.1,2023
726,France,Male,37.0,2,132057.92,2,1,0,34743.98,0,0.84,2023
596,France,Male,33.0,8,0.0,1,1,0,121189.3,1,3.36,2023
690,Spain,Male,32.0,2,76087.98,1,0,1,151822.66,0,0.84,2023
689,France,Male,40.0,8,160272.27,1,1,0,49656.24,0,3.36,2023
633,Spain,Male,63.0,4,114552.6,1,1,0,73856.28,1,1.68,2023
563,Spain,Male,24.0,7,0.0,2,0,0,16319.56,0,2.94,2023
534,France,Male,27.0,9,0.0,2,1,0,161344.13,0,3.78,2023
696,Germany,Male,42.0,7,162318.61,1,1,0,121061.89,0,2.94,2023
600,France,Male,34.0,0,0.0,2,0,1,3756.23,0,0.0,2023
590,France,Male,24.0,7,126431.54,1,1,0,58781.11,0,2.94,2023
557,Spain,Male,42.0,4,0.0,2,0,1,86642.38,0,1.68,2023
773,France,Male,33.0,9,0.0,2,1,1,1118.31,0,3.78,2023
583,Germany,Male,27.0,4,105907.42,2,1,1,195732.04,0,1.68,2023
565,Germany,Male,52.0,5,97720.35,2,1,0,175070.94,1,2.1,2023
705,France,Male,25.0,9,0.0,2,0,1,112331.19,0,3.78,2023
685,Spain,Male,43.0,4,97392.18,2,1,0,43956.83,0,1.68,2023
741,France,Male,29.0,8,0.0,2,1,1,115994.52,0,3.36,2023
575,France,Male,27.0,3,139301.68,1,1,0,99843.98,0,1.26,2023
559,Spain,Male,67.0,9,125919.35,1,1,0,175910.95,1,3.78,2023
725,France,Male,37.0,6,124348.38,2,0,1,176984.34,0,2.52,2023
450,France,Male,29.0,7,117199.8,1,1,1,43480.63,0,2.94,2023
618,Spain,Male,32.0,5,133476.09,1,0,1,154843.4,0,2.1,2023
590,France,Male,47.0,0,117879.32,1,1,1,8214.46,0,0.0,2023
735,France,Male,50.0,2,0.0,2,0,1,147075.69,0,0.84,2023
550,France,Male,34.0,8,122359.5,1,0,0,116495.55,0,3.36,2023
743,Germany,Male,59.0,5,108585.35,1,1,1,192127.22,1,2.1,2023
555,France,Male,31.0,8,145875.74,1,1,0,137491.23,0,3.36,2023
727,Germany,Male,34.0,2,146407.11,1,1,1,72073.72,0,0.84,2023
629,Germany,Male,35.0,8,112330.83,1,1,1,91001.02,0,3.36,2023
634,France,Male,34.0,8,105302.66,1,1,1,123164.97,0,3.36,2023
583,Germany,Male,39.0,8,102945.01,1,0,0,52861.89,0,3.36,2023
790,Spain,Male,37.0,8,0.0,2,1,1,149418.41,0,3.36,2023
850,France,Male,41.0,3,0.0,2,1,0,128892.36,0,1.26,2023
551,Germany,Male,50.0,1,121399.98,1,0,1,84508.44,1,0.42,2023
637,Germany,Male,35.0,8,147127.81,2,1,1,84760.7,0,3.36,2023
699,Spain,Male,31.0,8,125927.51,2,1,0,147661.47,0,3.36,2023
640,Germany,Male,48.0,1,111599.32,1,0,1,135995.58,0,0.42,2023
741,France,Male,38.0,9,0.0,2,1,0,14379.01,0,3.78,2023
598,France,Male,35.0,8,114212.6,1,1,1,74322.85,0,3.36,2023
618,Spain,Male,41.0,4,115251.64,1,0,0,136435.75,0,1.68,2023
647,France,Male,43.0,9,0.0,2,1,1,78488.39,0,3.78,2023
413,Germany,Male,39.0,1,130969.77,2,1,1,158891.79,0,0.42,2023
629,Spain,Male,34.0,8,0.0,2,1,1,180595.02,0,3.36,2023
527,Spain,Male,28.0,6,128396.33,2,1,0,79919.97,0,2.52,2023
683,Germany,Male,73.0,9,124730.26,1,1,1,51999.5,0,3.78,2023
663,Spain,Male,52.0,0,136298.65,1,1,0,144593.3,1,0.0,2023
707,France,Male,35.0,2,0.0,3,1,1,94148.3,0,0.84,2023
602,France,Male,34.0,5,0.0,2,1,1,77414.45,0,2.1,2023
597,France,Male,67.0,2,0.0,2,0,1,108645.85,0,0.84,2023
503,France,Male,38.0,1,0.0,2,1,1,95153.24,0,0.42,2023
700,France,Male,46.0,5,95872.86,1,1,0,98273.01,1,2.1,2023
692,France,Male,33.0,9,0.0,1,1,0,113505.93,1,3.78,2023
562,France,Male,37.0,2,0.0,1,0,1,52525.15,1,0.84,2023
679,France,Male,37.0,7,74260.03,1,1,0,194617.98,0,2.94,2023
603,Germany,Male,35.0,1,123407.69,1,1,0,152541.89,1,0.42,2023
720,Spain,Male,33.0,3,123783.91,2,1,1,142903.44,0,1.26,2023
797,France,Male,24.0,5,0.0,2,1,0,182257.61,0,2.1,2023
594,France,Male,36.0,6,153880.15,1,0,0,135431.72,0,2.52,2023
753,Germany,Male,44.0,3,138076.47,1,1,0,15523.09,1,1.26,2023
466,Germany,Male,41.0,2,152102.18,2,1,0,181879.56,0,0.84,2023
593,Spain,Male,26.0,9,76226.9,1,1,0,167564.82,0,3.78,2023
601,Germany,Male,48.0,9,163630.76,1,0,1,41816.49,1,3.78,2023
719,France,Male,36.0,3,155423.17,1,1,1,199841.32,0,1.26,2023
850,Germany,Male,55.0,0,98710.89,1,1,1,83617.17,1,0.0,2023
509,Spain,Male,41.0,7,126683.8,1,0,1,114775.53,0,2.94,2023
684,France,Male,33.0,4,140700.61,1,1,0,103557.93,0,1.68,2023
806,Germany,Male,30.0,8,168078.83,1,1,0,85028.36,1,3.36,2023
729,Spain,Male,44.0,4,107726.93,2,1,0,153064.87,0,1.68,2023
762,France,Male,26.0,6,130428.78,1,1,0,173365.89,0,2.52,2023
790,Spain,Male,37.0,6,0.0,2,1,1,119484.01,0,2.52,2023
729,France,Male,44.0,6,0.0,2,1,0,151733.43,0,2.52,2023
616,France,Male,23.0,8,73112.95,1,1,1,62733.05,0,3.36,2023
772,France,Male,47.0,9,152347.01,1,0,1,17671.78,0,3.78,2023
652,Spain,Male,41.0,8,115144.68,1,1,0,188905.43,0,3.36,2023
743,France,Male,43.0,5,0.0,2,0,0,113079.19,1,2.1,2023
793,France,Male,39.0,3,137817.52,1,0,0,83997.79,0,1.26,2023
743,Spain,Male,45.0,7,157332.26,1,1,0,125424.42,0,2.94,2023
746,France,Male,37.0,2,0.0,2,1,0,143194.05,0,0.84,2023
713,Spain,Male,38.0,6,116980.78,2,0,1,76038.38,0,2.52,2023
540,Spain,Male,39.0,1,0.0,1,0,1,108419.41,0,0.42,2023
415,Spain,Male,53.0,5,167259.44,1,1,1,22357.25,0,2.1,2023
700,France,Male,26.0,4,119009.57,1,1,0,141926.43,0,1.68,2023
623,Germany,Male,33.0,2,80002.33,1,1,1,104079.62,0,0.84,2023
632,Spain,Male,37.0,1,138207.08,1,1,0,60778.11,1,0.42,2023
514,France,Male,45.0,1,178827.79,1,1,0,60375.18,0,0.42,2023
491,France,Male,33.0,5,83134.3,1,1,0,187946.55,0,2.1,2023
753,France,Male,92.0,3,121513.31,1,0,1,195563.99,0,1.26,2023
529,Spain,Male,34.0,9,0.0,1,1,1,93208.22,0,3.78,2023
693,Germany,Male,45.0,2,116546.59,2,0,0,23140.28,1,0.84,2023
538,Spain,Male,43.0,5,0.0,2,1,0,126933.73,0,2.1,2023
597,Spain,Male,35.0,0,127510.99,1,1,1,155356.34,0,0.0,2023
606,France,Male,31.0,10,0.0,2,1,0,195209.4,0,4.2,2023
615,Spain,Male,51.0,6,81818.49,1,1,1,169149.38,0,2.52,2023
589,France,Male,36.0,1,100895.54,1,1,1,68075.14,0,0.42,2023
606,Germany,Male,45.0,5,63832.43,1,1,1,93707.8,0,2.1,2023
582,France,Male,29.0,4,0.0,2,0,0,156153.27,0,1.68,2023
467,France,Male,57.0,1,0.0,2,1,1,114448.77,0,0.42,2023
749,France,Male,30.0,1,0.0,2,0,1,126551.65,0,0.42,2023
730,Spain,Male,26.0,6,0.0,2,1,1,185808.7,0,2.52,2023
678,Germany,Male,32.0,4,139626.01,1,1,1,118235.52,1,1.68,2023
798,France,Male,22.0,8,0.0,2,1,0,107615.43,0,3.36,2023
695,France,Male,37.0,2,0.0,2,1,1,99692.65,0,0.84,2023
497,Germany,Male,41.0,5,80542.81,1,0,0,88729.22,1,2.1,2023
739,France,Male,40.0,4,0.0,2,0,0,173321.65,0,1.68,2023
850,France,Male,35.0,9,102050.47,1,1,1,3769.71,0,3.78,2023
648,Spain,Male,49.0,5,0.0,1,1,0,149946.43,1,2.1,2023
606,Germany,Male,39.0,8,136000.45,2,1,0,31708.53,0,3.36,2023
850,France,Male,32.0,4,156001.68,2,1,1,151677.31,0,1.68,2023
619,Germany,Male,41.0,3,147974.16,2,1,0,170518.83,0,1.26,2023
719,Spain,Male,44.0,2,0.0,2,1,0,196582.19,0,0.84,2023
640,Germany,Male,26.0,5,90402.77,1,1,1,3298.65,0,2.1,2023
710,France,Male,40.0,5,0.0,2,0,0,162878.96,0,2.1,2023
580,France,Male,31.0,2,0.0,2,0,1,64014.24,0,0.84,2023
550,France,Male,44.0,9,0.0,2,1,0,26257.01,0,3.78,2023
760,France,Male,34.0,2,0.0,2,1,0,164162.44,0,0.84,2023
661,France,Male,35.0,9,100107.99,1,1,0,83949.68,0,3.78,2023
699,France,Male,28.0,7,0.0,2,1,1,22684.78,0,2.94,2023
669,France,Male,50.0,9,201009.64,1,1,0,158032.5,1,3.78,2023
782,France,Male,32.0,9,0.0,1,1,1,87566.97,0,3.78,2023
679,France,Male,30.0,9,0.0,2,1,0,157871.55,0,3.78,2023
621,France,Male,32.0,1,0.0,2,1,1,168779.47,0,0.42,2023
596,Germany,Male,48.0,2,131326.47,1,0,0,1140.02,1,0.84,2023
742,France,Male,32.0,6,160485.16,1,1,0,29023.03,0,2.52,2023
850,Germany,Male,42.0,6,84445.68,3,0,1,60021.34,1,2.52,2023
619,Spain,Male,46.0,8,62400.48,1,1,1,132498.39,1,3.36,2023
487,France,Male,24.0,7,133628.09,2,1,1,98570.01,0,2.94,2023
563,Spain,Male,26.0,7,0.0,2,0,0,6139.74,0,2.94,2023
700,Germany,Male,35.0,4,95853.39,2,1,0,192933.37,0,1.68,2023
728,France,Male,34.0,4,106328.08,1,1,0,88680.65,0,1.68,2023
464,France,Male,38.0,3,116439.65,1,1,0,75574.48,0,1.26,2023
604,Spain,Male,27.0,9,101352.78,1,0,0,30252.3,0,3.78,2023
756,France,Male,67.0,4,0.0,3,1,1,93081.87,0,1.68,2023
